Brand Name,City,Name,Latitude,Longitude,Phone,Fax,Email,Address
Mercedes-Benz,Ahmedabad,Emerald Motors,23.019552,72.558098,7878733555,,receptionmb@emeraldmercedes.com,"Plot no. 4, Shantisadan Society, C G Road, Nr. Parimal Garden, Ahmedabad, Gujarat 380006"
Mercedes-Benz,Ahmedabad,Landmark Cars,23.026472,72.478957,7967122000,,,"Survey No. 390 / 353 P,  Bus Stand, Near Ambli BRTS, Ahmedabad, Gujarat 380058"
Mercedes-Benz,Aurangabad,Moharir Auto,19.828411,75.273862,918381062555,,,"GAT No:- 143, Ahmednagar Road, Waladgaon, Opposite Bajaj Auto Ltd, Next to Deccan Honda, Aurangabad, Maharashtra 431210"
Mercedes-Benz,Bangalore,Akshaya Motors,12.923942,77.497206,7375093646,080-22966310,sales@akshayabenz.com,"Survey no 77/1, Mysore Road, Valagerehalli Village, Opp. Rv College Of Engineering, Bangalore, Karnataka 560059"
Mercedes-Benz,Bangalore,Akshaya Motors,12.924224,77.497419,7375094858,,sales@akshayabenz.com,"107/3, 80 Feet Road, Koramangala 4th Block, Duvasapalya, Bangalore, Karnataka 560059"
Mercedes-Benz,Bangalore,Advaith Motors,12.933907,77.628498,8022966296,,,"115, Koramangala, Srinivagilu Main Road, Koramangala 4-C Block, Bangalore, Karnataka 560034"
Mercedes-Benz,Bangalore,Sundaram Motors,12.973799,77.596224,7375002634,080-22273533,"salesmgr@sundarammotors.com,saleshostessblr@sundarammotors.com","Kasturba Road, 107, Bangalore, Karnataka 560001"
Mercedes-Benz,Bangalore,Sundaram Motors,12.991144,77.709233,7375002783,,,"10/1A, Hoodi Industrial Area, White Field Road, Hoodi, Mahadevapura Post, Bangalore, Karnataka 560048"
Mercedes-Benz,Bangalore,Akshaya Motors,12.923942,77.497206,7375093646,080-22966310,sales@akshayabenz.com,"Survey no 77/1, Mysore Road, Valagerehalli Village, Opp. Rv College Of Engineering, Bangalore, Karnataka 560059"
Mercedes-Benz,Bangalore,Akshaya Motors,12.924224,77.497419,7375094858,,sales@akshayabenz.com,"107/3, 80 Feet Road, Koramangala 4th Block, Duvasapalya, Bangalore, Karnataka 560059"
Mercedes-Benz,Bangalore,Advaith Motors,12.933907,77.628498,8022966296,,,"115, Koramangala, Srinivagilu Main Road, Koramangala 4-C Block, Bangalore, Karnataka 560034"
Mercedes-Benz,Bangalore,Sundaram Motors,12.973799,77.596224,7375002634,080-22273533,"salesmgr@sundarammotors.com,saleshostessblr@sundarammotors.com","Kasturba Road, 107, Bangalore, Karnataka 560001"
Mercedes-Benz,Bangalore,Sundaram Motors,12.991144,77.709233,7375002783,,,"10/1A, Hoodi Industrial Area, White Field Road, Hoodi, Mahadevapura Post, Bangalore, Karnataka 560048"
Mercedes-Benz,Bhopal,Benchmark Cars,23.253158,77.446943,9007085022,0755-0000000,bhopalmb@mb-benchmarkcars.in,"1/2, Govindpura Industrial Area, Near M.P.E.B Office, Bhopal, Madhya Pradesh 462001"
Mercedes-Benz,Bhubaneswar,Tristar Motors,20.278717,85.797106,7852944100,,"susanta@tristarmotors.in,sales.bbsr@tristarmotors.in","Plot No. 10(p) & 12(p), Baramunda, City Mart, Bhubaneswar, Orissa 751003"
Mercedes-Benz,Kozhikode,Bridgeway Motors,11.280247,75.770267,7034488888,,,"Kannur Road, Nh 17, West Hill Po, Kozhikode, Kerala 673005"
Mercedes-Benz,Kozhikode,Bridgeway Motors,11.199703,75.863963,7034488888,,gmaftersales@bridgewaymotors.co.in,"Farook College, Farook College Post Office, Paruthipara Road, Kozhikode, Kerala 673632"
Mercedes-Benz,Chandigarh,Joshi Auto Zone,30.700312,76.789627,9878622222,,customercare@joshiautozone.com,"Industrial Area Phase -2, Plot number 84-85, Chandigarh, Chandigarh 160002"
Mercedes-Benz,Chennai,V.s.t Titanium Motors,12.957135,80.24846,7375006198,,,"115, Perungudi, Estate Main Road Industrial Estate, Chennai, Tamil Nadu 600096"
Mercedes-Benz,Chennai,V.s.t Titanium Motors,13.062585,80.26401,7375006393,,,"199, Triplicane, Anna Salai, Mount Road, Express Estate, Chennai, Tamil Nadu 600002"
Mercedes-Benz,Chennai,Sundaram Motors,13.104415,80.160329,,,,"80/81, Chennai, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058"
Mercedes-Benz,Chennai,Titanium Motors,12.951027,80.239319,7375006197,044-66498181,chennaisales@titaniummotors.in,"148 k, Old mahabalipuram road, Thoraipakka, Post Office Street, Seevaram okkiyam, Chennai, Tamil Nadu 600096"
Mercedes-Benz,Kochi,Rajasree Motors,9.9443,76.318533,14842607027,,,"P.O Alwaye, N H 47 Kunnumpuram Desam, Kochi, Kerala 683591"
Mercedes-Benz,Kochi,Rajasree Motors,9.944301,76.318565,4842576666,,kishore.kc@rajasreemotors.com,"Near KMM College, Thrikkakara P.O,Ernakulam, Cochin International School Road, Kochi, Kerala 682022"
Mercedes-Benz,Kochi,Rajasree Motors,9.944302,76.318565,484 2705034,,service@rajasreemotors.com,"2/393-C, NH - 47, Near Kundannur Junction, Maradu, Vytilla - Aroor Bypass, Kochi, Kerala 682001"
Mercedes-Benz,Coimbatore,Sundaram Motors,11.021038,76.952741,7375098898,0422-2430394,karthikeyan.sc@sundarammotors.com,"Mettupalayam Road, 368-369, Coimbatore, Tamil Nadu 641043"
Mercedes-Benz,Dehradun,Berkeley Motors,30.277001,77.989241,7088078606,,cfo.merc@berkeleyindia.com,"Sharanpur Road, Shubhas Nagar Chowk, Mohabewala Industrial Area,Near Hotel Softel Plaza, Dehradun, Uttaranchal 248110"
Mercedes-Benz,New Delhi,T & T Motors,28.644482,77.126625,8687478156,,info.wd@tandtmotorsindia.com,"C-4, Rajouri Garden, Near Ramdhan Mohanlal & Co. Pvt. Ltd, New Delhi, Delhi 110027"
Mercedes-Benz,New Delhi,Silver Arrow Automobiles,28.596919,77.19587,7375002803,,,"50 – B, The Ashok Hotel, Chanakyapuri, Diplomatic Enclave, New Delhi, Delhi 110021"
Mercedes-Benz,New Delhi,T & T Motors,28.508736,77.298765,8687478156,011-66574299,info@tandtmotorsindia.com,"Ga-2,block B-1, Mathura Road, Mohan Cooperative Industrial Estate, Near Excel Motors, New Delhi, Delhi 110044"
Mercedes-Benz,New Delhi,T & T Motors,28.625416,77.123348,1145638601,,,"B 92, Phase 1, Mayapuri Industrial Area, New Delhi, Delhi 110064"
Mercedes-Benz,New Delhi,T & T Motors,28.51751,77.28162,1147133700/25,,,"F-85, New Delhi, Okhla Industrial Area Phase, New Delhi, Delhi 110020"
Mercedes-Benz,New Delhi,T & T Motors,28.625407,77.12337,01145044801,,,"B 81, Phase 1, Mayapuri Industrial Area, New Delhi, Delhi 110064"
Mercedes-Benz,Ernakulam,Rajasree Motors,9.939265,76.259668,9846544475,0484-2706264,praveen.srajasreemotors.com,"2/393-c, Nh-47, Near Kundannur Junction, Ernakulam, Kerala 682304"
Mercedes-Benz,Ghaziabad,Silver Arrows,28.6568976,77.3495263,7375002803,,info@silverarrows.in,"Plot No 64, Upsidc Industrial Area Sahibabad,site Iv, Near M/s Wianxx Impex Pvt.ltd, Ghaziabad, Uttar Pradesh 201010"
Mercedes-Benz,Goa,Counto Metals And Mining Company Limited,15.498652,73.876612,,,,"Chalta  No: 72, P.T. sheet No, 19, Alcon House, Goa, Goa 403006"
Mercedes-Benz,Gurgaon,T & T Motors,28.4604289,77.0950149,8687478156,0124-4263063,info.gurgaon@tandtmotorsindia.com,"G1 & G2, Golf Course Road, Global Foyer,sector 43, Global Foyer, Gurgaon, Haryana 122002"
Mercedes-Benz,Gurgaon,T & T motors,28.42067,77.000906,1246795600,,,"hasara No. 5 / 4 / 1 / 2, Khatola , Village Begampur, Gurgaon, Haryana 122001"
Mercedes-Benz,Gurgaon,T & T Motors,28.4604289,77.0950149,8687478156,0124-4263063,info.gurgaon@tandtmotorsindia.com,"G1 & G2, Golf Course Road, Global Foyer,sector 43, Global Foyer, Gurgaon, Haryana 122002"
Mercedes-Benz,Gurgaon,T & T motors,28.42067,77.000906,1246795600,,,"hasara No. 5 / 4 / 1 / 2, Khatola , Village Begampur, Gurgaon, Haryana 122001"
Mercedes-Benz,Guwahati,Axom Motors,26.110967,91.765006,7086053317,,sales@axomsmotors.com,"NH-37, Sarusajai, Nalapara, Guwahati, Assam 781040"
Mercedes-Benz,Hyderabad,Adishwar Auto,17.438957,78.396285,7375006507,040-43403004,merc_care@hydmercedes-benz.com,"Plot no-47/48, MB Tower, Madhapur, Kavuri Hills, Hyderabad, Telangana 500033"
Mercedes-Benz,Hyderabad,Raam Autobahn India,17.456347,78.445832,,,,"B 29 & 30, Sanathnagar, Industrial Estate, Hyderabad, Telangana 500017"
Mercedes-Benz,Hyderabad,Silver Star,17.417163,78.454079,7375006109,,asim.ali@silver-star.co.in,"Banjara Hills, Main Rd, Khairatabad, Hill Top Colony, Hyderabad, Telangana 500082"
Mercedes-Benz,Indore,Benchmark Cars,22.771073,75.905914,7375090616,,"tl.ivrs@mb-benchmarkcars.in, sunoj.t@mb-benchmarkcars.in","25, Mangal Compound, Ring Road, Mr 11,link Road, Dewas Naka, Indore, Madhya Pradesh 452010"
Mercedes-Benz,Jaipur,T & T Motors,26.85558,75.805846,8687478156,0141-4300006,dinesh.sharma@tandtmotorsindia.com,"Ground Floor, Anand Fort, Malviya Nagar, D-Block, Jawahar Lal Nehru Marg, Jaipur, Rajasthan 302017"
Mercedes-Benz,Jaipur,T & T motors,26.784874,75.846283,1414300100,,,"H953-954, Tonk Road, RICCO Industrial Area PH-II, Sitapura , Jaipur, Rajasthan 302022"
Mercedes-Benz,Jalandhar,Joshi Auto Zone,31.301655,75.651033,9779944444,0181-5094444,Customercare@joshiautozone.com,"NH-1, Paragpur P.O Dhanowali, GT Road, Jalandhar, Punjab 144010"
Mercedes-Benz,Jalandhar,Joshi Autozone,31.293954,75.651779,01815004444,,,"NH-1, PO. Dhanowali, GT road Paragpur, Jalandhar, Punjab 144001"
Mercedes-Benz,Jamshedpur,Tristar Motors,22.790358,86.149747,7763815720,0657-660100,sales.jsr@tristarmotors.in,"A-10, Kandra Road, 2nd Phase, Adityapur, Jamshedpur, Jharkhand 831013"
Mercedes-Benz,Jodhpur,T & T Motors,26.27873,72.99924,912912795600,,info.jodhpur@tandtmotorsindia.com,"14 B, Jodhpur, Heavy Industrial area, Jodhpur, Rajasthan 342001"
Mercedes-Benz,Kanpur,Srm Smart Hoops,26.474476,80.342196,9919804035,,hasan.faraz@smarthoops.co.in,"14/128, The Mall, Ppn Market, Opp Ppn Degree Collage, Kanpur, Uttar Pradesh 208001"
Mercedes-Benz,Karnal,Berkeley Motors,29.685697,76.990482,8607333666,0184-3052222,sm.merc@berkeleyindia.com,"117, GT Road, K.m. Stone, Vill. Kutail, Karnal, Haryana 132001"
Mercedes-Benz,Kochi,Rajasree Motors,9.9443,76.318533,14842607027,,,"P.O Alwaye, N H 47 Kunnumpuram Desam, Kochi, Kerala 683591"
Mercedes-Benz,Kochi,Rajasree Motors,9.944301,76.318565,4842576666,,kishore.kc@rajasreemotors.com,"Near KMM College, Thrikkakara P.O,Ernakulam, Cochin International School Road, Kochi, Kerala 682022"
Mercedes-Benz,Kochi,Rajasree Motors,9.944302,76.318565,484 2705034,,service@rajasreemotors.com,"2/393-C, NH - 47, Near Kundannur Junction, Maradu, Vytilla - Aroor Bypass, Kochi, Kerala 682001"
Mercedes-Benz,Kolhapur,B U Bhandari,16.697934,74.243682,9423041015,,,"Plot No. D 43, Kolhapur, MIDC shiroli Industrial Area, Kolhapur, Maharashtra 416003"
Mercedes-Benz,Kolkata,Benchmark Cars,22.541396,88.386649,9674407786,033 -24483864,"sumit.kumar@mb-benchmarkcars.in,info@mb-benchmarkcars.in","31, Dr Ambedkar Sarani,topsia, Opp. of Vishwakarma Building, Kolkata, West Bengal 700046"
Mercedes-Benz,Kolkata,Landmark Cars,22.512351,88.303985,9830300900,,,"B4 / B3, Upen Banerjee Road, Behala Pamasree, RIC Behala Industrial Estate, Kolkata, West Bengal 700060"
Mercedes-Benz,Kolkata,Landmark Cars,22.536213,88.39585,919909487777,,info@mb-benchmarkcars.in,"Ground Floor, 10 East Topsia Road, Ideal Unique Centre, Kolkata, West Bengal 700046"
Mercedes-Benz,Kozhikode,Bridgeway Motors,11.280247,75.770267,7034488888,,,"Kannur Road, Nh 17, West Hill Po, Kozhikode, Kerala 673005"
Mercedes-Benz,Kozhikode,Bridgeway Motors,11.199703,75.863963,7034488888,,gmaftersales@bridgewaymotors.co.in,"Farook College, Farook College Post Office, Paruthipara Road, Kozhikode, Kerala 673632"
Mercedes-Benz,Krishna,Adishwar Auto,16.513989,80.755941,9885560004,,anitha_sales@hydmercedes-benz.com,"Nh-5, Survey No. 250/11,gudavalli, Opp. Ashok Leyland, Krishna, Andhra Pradesh 521104"
Mercedes-Benz,Lucknow,Srm Smart Hoops,26.893114,81.074578,5226452201,,,"KN – 137 Uttar Dhauna, Faizabad Road, Tiwari Ganj, Lucknow, Uttar Pradesh 227105"
Mercedes-Benz,Lucknow,Srm Star.,26.893111,81.074577,7374808342,0522-4924332,info@srmstar.in,"KN 353, Faizabad Road, Uttardhauna,tiwari Ganj, Near Ram Swaroop College, Lucknow, Uttar Pradesh 226002"
Mercedes-Benz,Ludhiana,Joshi Auto Zone,30.858137,75.942045,8146644044,0161-5055005,Customercare@joshiautozone.com,"Jugiana, G.T Road, Ludhiana, Punjab 141120"
Mercedes-Benz,Madhapur,Adishwar Auto,17.438554,78.391566,9642830004,,tele@hydmercedes-benz.com,"Plot No 47 & 48, Mahavir Motors,mb Tower, Madhapur, Kavuri Hills, Madhapur, Telangana 500081"
Mercedes-Benz,Madurai,Sundaram Motors,9.911367,78.123305,9500966946,,bejoyravindran@sundarammotors.com,"NO. 211, South Veli Street, Mahalipatti, Near Petrol Pump, Madurai, Tamil Nadu 625001"
Mercedes-Benz,Mangalore,Sundaram Motors,12.867944,74.903402,9845944355,,bejoyravindran@sundarammotors.com,"Nh 48,mangalore-bengaluru Road, Kannur Checkpost, Near Jyothi Auto Works, Mangalore, Karnataka 575001"
Mercedes-Benz,Mangalore,Sundaram Motors,12.90553,74.864329,918242214833,,,"Marry Hill, SUMMIT, Airport Road, Mangalore, Karnataka 575008"
Mercedes-Benz,Mohali,Panjab Motors,30.729941,76.706236,9878498200,,"info@panjabmotors.co.in,marketing-mohali@panjabmotors.co.in","C 19, Phase1, Industrial Area, Mohali, Punjab 160055"
Mercedes-Benz,Mumbai,Landmark Cars,19.21132,72.845232,7667809043,,crm@landmarkcars.in,"Shop No. 1, Blue Empress, Boraspada road, Desai Wadi, Kandivali West, Opp Poisar Gymkhana, Mumbai, Maharashtra 400092"
Mercedes-Benz,Mumbai,Auto Hangar,19.012518,72.825284,9223542904,,customerconnect@autohangar.com,"Ground floor, Rajan House, Prabhadevi, Appasaheb Marathe Marg, Mumbai, Maharashtra 400025"
Mercedes-Benz,Mumbai,Auto Hangar,19.1397,72.825728,9223542984,,customerconnect@autohangar.com,"Ground Floor, Aston Building, Shastri Nagar, Near Lokhandwala Circle, Mumbai, Maharashtra 400053"
Mercedes-Benz,Mumbai,Auto Hangar,19.075984,72.877656,9223542984,,,"Ground Floor, 66, Motor House, Charni Road, Sitaram Patkar Marg, Mumbai, Maharashtra 400007"
Mercedes-Benz,Mumbai,Auto Hangar,18.991455,72.813208,2266123900,,,"Behind Poonam Chambers A, Worli, Modern Auto 115 Dr. Annie Besant Road, Mumbai, Maharashtra 400018"
Mercedes-Benz,Mumbai,Auto Hangar,19.000397,72.829802,9820049362,,,"Block No 28, Senapati Bapat Marg Lower Parel, Raghuvanshi Mills Compound 11/12, Mumbai, Maharashtra 400013"
Mercedes-Benz,Mumbai,Auto Hangar,19.109423,72.890996,2266123400,,,"C.T.S No. 94 A, Chandivali, Andheri (East), Saki Vihar Road, Off., Mumbai, Maharashtra 400072"
Mercedes-Benz,Mumbai,Shaman Wheels,19.073313,72.869466,9595653001,022-67166666,sales@teamshaman.com,"178 Cst Road, kalina,santacruz, Metro Estate, Mumbai, Maharashtra 400098"
Mercedes-Benz,Mumbai,Shaman Wheels,18.930839,72.826836,2266263022,,,"Oriental Bldg 7, C/o Bombay Cycle & Motor Agency Ltd, Next to RITZ Hotel, Jamshedji Tata Road , Mumbai, Maharashtra 400020"
Mercedes-Benz,Mumbai,Shaman Wheels,19.158274,72.855116,2249153333,,service.goregaon@teamshaman.com,"Plot number 11, Goregaon (East), Remi House, Near HUB mall, Walbat Road, Mumbai, Maharashtra 400063"
Mercedes-Benz,Mysore,Akshaya Motors,12.361389,76.600409,8214237001,,,"Site  NO.49 No.57-60, Hebbal, Hebbal Industrial Area, Mysore, Karnataka 570016"
Mercedes-Benz,Nagpur,Auto Hangar,21.142551,79.003703,9223540191,,sachin.lambe@autohangarindia.com,"Plot No C-40 B, Central MIDC Road, MIDC Hingna, Nagpur, Maharashtra 440028"
Mercedes-Benz,Nagpur,Auto Hangar,21.142552,79.003705,9223540191,,,"Plot No. C-43-1, Main Road, Central MIDC, Nagpur, Maharashtra 440028"
Mercedes-Benz,Nashik,Indisch Motoren,19.944922,73.742065,8446608555,,sales.mb@indisch.in,"A22, Ambad, Garware Point, Midc, Nashik, Maharashtra 422010"
Mercedes-Benz,Navi Mumbai,Shaman Wheels,19.083286,73.006323,9619890331,022-27830066,sales.vashi@teamshaman.com,"Shop No-9,10,11,plot No.-19 & 20, Satra Plaza, Palm Beach Road, vashi, Sector-19 D, Navi Mumbai, Maharashtra 400705"
Mercedes-Benz,Navi Mumbai,Shaman Wheels,19.069886,73.01957,2224228787,,,"D 36/2, Opposite- Thyrocare, Thurbe , TTC Industrial Area, Thurbe Sanpada Road, Navi Mumbai, Maharashtra 400702"
Mercedes-Benz,New Delhi,T & T Motors,28.644482,77.126625,8687478156,,info.wd@tandtmotorsindia.com,"C-4, Rajouri Garden, Near Ramdhan Mohanlal & Co. Pvt. Ltd, New Delhi, Delhi 110027"
Mercedes-Benz,New Delhi,Silver Arrow Automobiles,28.596919,77.19587,7375002803,,,"50 – B, The Ashok Hotel, Chanakyapuri, Diplomatic Enclave, New Delhi, Delhi 110021"
Mercedes-Benz,New Delhi,T & T Motors,28.508736,77.298765,8687478156,011-66574299,info@tandtmotorsindia.com,"Ga-2,block B-1, Mathura Road, Mohan Cooperative Industrial Estate, Near Excel Motors, New Delhi, Delhi 110044"
Mercedes-Benz,New Delhi,T & T Motors,28.625416,77.123348,1145638601,,,"B 92, Phase 1, Mayapuri Industrial Area, New Delhi, Delhi 110064"
Mercedes-Benz,New Delhi,T & T Motors,28.51751,77.28162,1147133700/25,,,"F-85, New Delhi, Okhla Industrial Area Phase, New Delhi, Delhi 110020"
Mercedes-Benz,New Delhi,T & T Motors,28.625407,77.12337,01145044801,,,"B 81, Phase 1, Mayapuri Industrial Area, New Delhi, Delhi 110064"
Mercedes-Benz,Noida,Silver Arrows,28.596969,77.329631,7375002803,0120-4824444,info@silverarrows.in,"D 7, Sector 8, Opposite Sahara Network, Noida, Uttar Pradesh 201301"
Mercedes-Benz,Pune,B U Bhandari Motors,18.563634,73.767159,7350093555,020-67212122,Salescre@bubhandari.in,"101, 102, Baner, Mumbai-bangalore Highway, Pune, Maharashtra 411045"
Mercedes-Benz,Pune,B U Bhandari Motors,18.533006,73.877791,8805073555,020-67212134,mercedes@bubhandari.in,"Bund Garden Road, Godrej Castlemaine, Near Ruby Hall Clinic, Pune, Maharashtra 411001"
Mercedes-Benz,Pune,Trinity Motors,18.546347,73.906267,0120-67342525,0120-67342525,,"Sr.No.15,Plot No.1, Kalyaninagar, Support Service Building, Pune, Maharashtra 411014"
Mercedes-Benz,Pune,Trinity Motors,18.577375,73.9709,,,,"Gat.No.1331/1, Panchwati Warehouse, Nagar Road, Pune, Maharashtra 412201"
Mercedes-Benz,Raipur,Auto Hangar,21.258117,81.561885, 8518887156,,"prmraipur@autohangarindia.com, prashant.chatwani@autohangarindia.com","P.C. No. 104, Village Dumartalab, G.E. Road, Mohaba bazaar, Next to Hotel Picadily, Raipur, Chhattisgarh 492099"
Mercedes-Benz,Raipur,Auto Hangar,21.258126,81.561916,917714915801,,marketingraipur@autohangarindia.com,"Tatibandh Square, NH-6, Raipur, Chhattisgarh 492099"
Mercedes-Benz,Rajkot,Benchmark Cars,22.279725,70.803081,9377750050,,bhavendrasinh.mb@mb-benchmarkcars.in,"Gondal Road, Near S.t Workshop, Rajkot, Gujarat 360005"
Mercedes-Benz,Salem,Sundaram Motors,11.648233,78.121109,,,,"No. 184, Konerikarai, Kandhampatty Bye Pass, Salem, Tamil Nadu 636001"
Mercedes-Benz,Secunderabad,Mahavir Motors,17.441451,78.49476,9603230004,,,"Survey No. 32 & 33, Bowenpally, Medchal Highway Near MMR Gardens, Secunderabad, Telangana 500003"
Mercedes-Benz,Surat,Benchmark Cars,21.158752,72.770361,9377660066,,salesmb_surat2@mb-benchmarkcars.in,"Dumas Road, Piplod, Beside Big Bazar, Surat, Gujarat 395007"
Mercedes-Benz,Surat,LANDMARK CARS,21.158753,72.770286,2612206200,,,"Industrial Estate , A / 19 / 1, GIDC , Surat, Gujarat 394510"
Mercedes-Benz,Thane,Landmark Cars,19.242265,72.976258,7667324268,,crm@landmarkcars.in,"Plot No. 275/1, Mahatma Phule Marg, Patlipada, Ghodbunder Road, Thane, Maharashtra 400607"
Mercedes-Benz,Thiruvananthapuram,Rajasree Motors,8.448219,76.949342,9846547551,0471-6542111,salestvm@rajasreemotors.com,"Vaishnavi Tower, Byepass Road, Ambalathara, Near Poonthura Puthanpally Mosque, Thiruvananthapuram, Kerala 695026"
Mercedes-Benz,Thiruvananthapuram,Rajasree Motors,8.448626,76.949475,14716452444,,,"Plot No. 45 A, Trivandrum, Industrial Development Area Veli Titanium, Thiruvananthapuram, Kerala 695021"
Mercedes-Benz,Thrissur,Bridgeway Motors,10.47111,76.257582,7034488888,,,"Marathakkara, NH544, Thrissur, Kerala 680306"
Mercedes-Benz,Thiruvananthapuram,Rajasree Motors,8.448219,76.949342,9846547551,0471-6542111,salestvm@rajasreemotors.com,"Vaishnavi Tower, Byepass Road, Ambalathara, Near Poonthura Puthanpally Mosque, Thiruvananthapuram, Kerala 695026"
Mercedes-Benz,Thiruvananthapuram,Rajasree Motors,8.448626,76.949475,14716452444,,,"Plot No. 45 A, Trivandrum, Industrial Development Area Veli Titanium, Thiruvananthapuram, Kerala 695021"
Mercedes-Benz,Vadodara,Benchmark Cars,22.277322,73.160877,9377390001,,barodamb@mb-benchmarkcars.in,"Kalali-Vadsar Road, Atladra, Next To Gujarat Public School,near Kalali Railway Crossing, Vadodara, Gujarat 390012"
Mercedes-Benz,Vijayawada,Mahavir Motors,16.514039,80.755953,9603230004,,mercsalesvij@mahavihyd.com,"Survey No. 250/11, Opp. Ashok Leyland, NH -5, Gudavalli, Vijayawada, Andhra Pradesh 520004"
Mini,Bangalore,Navnit Motors,12.989029,77.592504,8022341661,,,"No.70, Millers Road, Jayamahal, Near Corporation Bank Atm, Bangalore, Karnataka 560052"
Mini,Bangalore,Navnit Motors,12.989029,77.592504,8022341661,,,"No.70, Millers Road, Jayamahal, Near Corporation Bank Atm, Bangalore, Karnataka 560052"
Mini,Chandigarh,Krishna Automobiles,30.704247,76.802518,7375006522,,info@mini-krishna.in,"125, Phase I, Industrial Area, Chandigarh, Chandigarh 160002"
Mini,New Delhi,Bird Automotive,28.528,77.152,011-30975555,,info@mini-birdautomotive.in,"8 & 9, Sector C 6 & 7 Vasant Kunj, Adjacent To Nanking Lsc, New Delhi, Delhi 110070"
Mini,Hyderabad,Kun Exclusive,17.41665,78.45725,040-44656565,040-40032323,info@mini-kunexclusive.in,"6-3 -569, Khairtabad Road, Raj Bhavan Quarters Colony, Opp. R.t.a Office, Hyderabad, Telangana 500082"
Mini,Mumbai,Infinity Cars,19.084423,72.834401,022-61718888,022-61718855,info@mini-infinitycars.in,"Savoy Chambers Ground Floor, Ext Of Linking Road, Santacruz (w), Near Juhu Garden, Mumbai, Maharashtra 400054"
Mini,Mumbai,Infinity Cars,19.114112,72.951901,022-67145100,022-6714 5199,info@mini-infinitycars.in,"D-20/7, Midc, Pawne, Ttc Industrial Area, Mumbai, Maharashtra 400054"
Mini,Mumbai,Maker Chamber Vi,18.924967,72.822297,022-66664848,022-66664849,info@mini-infinitycars.in,"Maker Chamber, Jamnalal Bajaj Road, Nariman Point, Near Dalamal Towers, Mumbai, Maharashtra 400021"
Mini,New Delhi,Bird Automotive,28.528,77.152,011-30975555,,info@mini-birdautomotive.in,"8 & 9, Sector C 6 & 7 Vasant Kunj, Adjacent To Nanking Lsc, New Delhi, Delhi 110070"
Mini,Pune,Bavaria Motors,18.509136,73.919498,020-27030333,,,"Plot No.25, Hadapsar Industrial estate, Near Wanowrie, Pune, Maharashtra 411014"
Mitsubishi,Ahmedabad,Sanjayraj Autolink,23.015908,72.504576,7096244490,,sales.gandhidham@sanjayrajautolink.com,"G-4, Shapath IV, S.G. Highway, Nr. Crowne Plaza, Satellite, Ahmedabad, Gujarat 380015"
Mitsubishi,Aurangabad,Divekar Auto,19.892857,75.328665,9326265421,,,"5-5-20/1/2, Divekar Plaza, Railway Station Road, Padampura, Himayat Bagh, Aurangabad, Maharashtra 431001"
Mitsubishi,Bangalore,Svr Motors,12.966175,77.605726,9035662266,,sales.svrmitsubishi@gmail.com,"24/5, Classic Buildings, Richmond Road, Ashok Nagar, Shanthala Nagar, Bangalore, Karnataka 560001"
Mitsubishi,Varanasi,Avantika Motors,25.300205,83.003316,9889181000,,avantikamitsubishi@gmail.com,"Shukla Nivas, B-12/8, Gauriganj, Bhelapur, Tilbhandeshwer, Varanasi, Uttar Pradesh 221001"
Mitsubishi,Bangalore,Svr Motors,12.966175,77.605726,9035662266,,sales.svrmitsubishi@gmail.com,"24/5, Classic Buildings, Richmond Road, Ashok Nagar, Shanthala Nagar, Bangalore, Karnataka 560001"
Mitsubishi,Bhopal,S R Cars,23.230111,77.440791,8871718777,,sr_cars@yahoo.co.in,"Plot No.-01, Lalghati Chouraha Main Road, Bhe Ancillary Indusrtial Estate, Lalghati Chouraha, Bhopal, Madhya Pradesh 462031"
Mitsubishi,Bhubaneswar,Padmalaya Sales Corporation,20.286922,85.811618,9937635303,,padmalayamitsubishi.sales@gmail.com,"Plot no-1013, Nayapalli, Nh-5, Bhubaneswar, Orissa 751012"
Mitsubishi,Chandigarh,Pmg Automobiles,30.71037,76.806074,9316111560,,pmgchd1@gmail.com,"47, Industrial Area Phase I, Industrial Area Phase 2, Chandigarh, Chandigarh 160002"
Mitsubishi,Chennai,Hmfcl Carplant,13.101966,0.0,4427640530,,,"KADAMBATHUR POST, ADHIGATHUR, Chennai, Tamil Nadu 600001"
Mitsubishi,Kochi,Naajco Automobiles,10.051883,76.293185,9072221199,,info@naajco.com,"1V/351, Grace Building, Nh17, Thaikkavu, Cheranallore P.o, Kochi, Kerala 692306"
Mitsubishi,Kochi,Naajco Automobiles,10.050751,76.28946,9072221199,,info@naajco.com,"502/3, Building No:11/558, Vishnupuram, Cheranallore, Behind Best Bakery, Kochi, Kerala 692306"
Mitsubishi,Coimbatore,Anamallais Automobiles,11.009962,76.9552,9842245667,,lancersales@anamallaisgroup.com,"252, Mettupalayam Road, R.s. Puram, Puthiyavan Nagar, Sukrawar Pettai, Coimbatore, Tamil Nadu 641043"
Mitsubishi,Dehradun,Safe,30.285252,77.993662,897980555,,safe.mitsubishisales@gmail.com,"SAFE TOWER, Khasra No:183 & 185 Sewla Khurd, Saharanpur Road, P.o. Clement Town, Near Isbt, Dehradun, Uttaranchal 248002"
